,is_holiday,temperature,weekday,hour,month_day,year,month,traffic_volume,weather_type,weather_description
6703,0,286.9,2,20,13,2016,9,2747,2,7
6704,0,284.15,6,18,17,2015,10,4148,2,7
6705,0,284.34,4,11,17,2016,11,4649,1,16
6706,0,299.49,5,15,7,2015,8,5826,2,7
6707,0,260.29,5,13,12,2016,2,5382,2,10
6708,0,294.29,6,19,29,2013,6,3667,3,5
6709,0,286.18,1,18,15,2012,10,4535,7,12
6710,0,271.86,4,0,29,2016,12,841,2,7
6711,0,273.11,6,10,16,2013,3,4108,3,5
6712,0,289.75,3,8,17,2017,5,5822,2,2
6713,0,276.01,3,10,9,2016,3,4598,3,5
6714,0,274.4,5,9,16,2015,10,4789,4,20
6715,0,273.22,5,3,8,2016,1,401,3,5
6716,0,275.16,2,14,26,2013,3,5170,1,8
6717,0,280.95,5,8,5,2017,5,5868,3,5
6718,0,275.14,3,6,23,2015,12,4708,3,5
6719,0,270.94,2,4,2,2016,2,881,3,5
6720,0,297.91,3,18,24,2015,6,4658,2,7
6721,0,249.16,7,17,5,2014,1,2621,5,6
6722,0,268.48,1,22,19,2016,12,1578,3,3
6723,0,288.01,5,1,3,2016,6,596,5,6
6724,0,281.75,3,20,5,2017,4,3003,2,11
6725,0,290.98,1,17,5,2014,5,6014,4,15
6726,0,275.15,5,5,28,2017,4,2770,1,8
6727,0,274.15,3,8,23,2016,11,4219,2,11
6728,0,269.53,5,19,22,2013,3,3718,1,1
6729,0,261.54,2,15,1,2013,1,3121,2,10
6730,0,288.17,7,10,29,2013,9,4039,2,10
6731,0,266.63,6,5,23,2013,2,664,2,10
6732,0,274.58,3,12,10,2013,4,4793,2,2
6733,0,270.15,6,17,8,2014,3,4590,4,15
6734,0,282.35,1,17,16,2015,11,5743,3,5
6735,0,258.94,3,23,12,2012,12,1081,5,6
6736,0,295.369,6,18,20,2015,6,4045,1,8
6737,0,267.2,6,2,9,2016,4,571,4,15
6738,0,296.85,3,10,26,2013,6,4904,5,6
6739,0,275.63,1,14,2,2013,12,5252,3,5
6740,0,279.84,4,6,10,2016,11,5704,3,5
6741,0,259.64,6,3,22,2014,2,300,2,10
6742,0,271.01,7,3,27,2016,11,307,1,1
6743,0,276.37,2,6,29,2014,4,5537,5,6
6744,0,276.4,3,18,19,2014,2,4850,3,5
6745,0,272.59,1,14,2,2017,1,3933,1,1
6746,0,275.43,4,10,2,2013,5,4492,3,5
6747,0,268.12,6,7,8,2012,12,1881,8,21
6748,0,296.54,5,8,22,2016,7,4598,3,5
6749,0,287.58,1,4,10,2013,6,763,3,5
6750,0,265.29,6,2,15,2012,12,556,5,6
6751,0,270.59,1,7,25,2013,3,6581,2,7
6752,0,300.43,4,12,22,2013,8,5462,1,1
6753,0,277.93,2,2,9,2013,4,268,3,5
6754,0,269.15,4,18,14,2016,1,4437,6,14
6755,0,273.95,4,14,3,2015,12,5559,1,16
6756,0,278.28,7,1,31,2013,3,742,3,5
6757,0,274.29,4,4,27,2017,4,848,5,6
6758,0,289.5,6,19,19,2015,9,3552,3,5
6759,0,296.17,3,3,10,2013,7,360,7,12
6760,0,295.12,2,7,28,2015,7,4302,5,6
6761,0,276.11,6,11,27,2012,10,6012,5,6
6762,0,276.64,6,0,10,2012,11,1090,2,2
6763,0,288.46,6,22,6,2017,5,3424,1,8
6764,0,269.93,7,3,9,2012,12,321,2,11
6765,0,259.77,7,6,16,2014,2,740,6,14
6766,0,285.27,2,19,25,2017,4,3193,2,7
6767,0,285.47,3,5,31,2016,8,2841,2,2
6768,0,250.64,3,1,26,2014,2,336,2,7
6769,0,275.34,3,9,30,2016,11,4853,5,6
6770,0,295.89,7,18,11,2013,8,4040,5,6
6771,0,290.11,7,1,11,2013,8,905,2,10
6772,0,292.87,2,5,16,2013,7,2981,2,7
6773,0,294.51,1,14,19,2015,10,5101,1,8
6774,0,271.64,1,3,18,2013,11,311,3,5
6775,0,295.05,1,11,4,2014,8,5090,1,8
6776,0,296.63,1,19,21,2015,9,3458,2,10
6777,0,281.53,4,10,22,2015,10,4583,2,10
6778,0,296.91,4,12,11,2016,8,4622,9,17
6779,0,299.18,6,19,24,2014,5,3100,3,3
6780,0,287.356,7,15,23,2016,10,4435,2,11
6781,0,301.9,1,15,29,2016,8,4968,3,3
6782,0,272.11,4,8,17,2013,1,5912,6,14
6783,0,268.16,7,19,15,2017,1,2919,2,11
6784,0,277.52,4,23,6,2012,12,1204,2,10
6785,0,292.15,2,23,21,2015,7,1260,2,7
6786,0,282.45,4,0,23,2013,5,592,4,20
6787,0,274.93,7,20,25,2016,12,2016,2,10
6788,0,268.93,3,0,21,2016,12,635,2,7
6789,0,259.59,1,15,12,2016,12,5338,5,6
6790,0,299.5,6,11,26,2014,7,4384,1,8
6791,0,275.15,5,12,25,2016,11,3958,2,2
6792,0,295.23,5,16,26,2016,8,5876,3,5
6793,0,300.0,3,18,29,2015,7,4531,3,5
6794,0,266.48,1,11,16,2017,1,4145,2,10
6795,0,271.1,5,7,14,2012,12,6507,4,4
6796,0,259.82,6,10,14,2017,1,3530,2,7
6797,0,273.15,1,16,15,2016,2,5307,5,6
6798,0,283.808,5,17,17,2017,2,5633,3,5
6799,0,290.52,2,11,18,2015,8,4677,4,4
6800,0,272.28,4,10,28,2013,3,4473,2,10
6801,0,274.55,4,8,26,2015,11,1194,1,8
6802,0,274.15,7,16,21,2016,2,4577,2,7
6803,0,285.29,4,8,21,2016,4,6303,7,12
6804,0,274.35,1,15,23,2017,1,5451,2,10
6805,0,282.18,1,0,5,2015,10,474,1,1
6806,0,289.57,6,14,8,2013,6,4535,4,20
6807,0,281.54,5,13,5,2013,4,5541,1,16
6808,0,289.8,3,13,20,2016,4,5281,3,5
6809,0,273.95,2,7,23,2016,2,5453,2,2
6810,0,294.01,3,0,29,2015,7,620,5,6
6811,0,274.35,6,13,24,2016,12,3295,5,6
6812,0,294.39,1,17,2,2013,9,3835,3,3
6813,0,289.75,1,16,6,2017,3,6645,5,6
6814,0,280.17,3,13,20,2013,11,5079,1,8
6815,0,298.83,7,17,11,2016,9,4405,9,17
6816,0,307.2,5,17,22,2016,7,4634,9,17
6817,0,250.91,5,3,1,2013,2,347,2,10
6818,0,281.15,4,2,13,2017,4,297,2,10
6819,0,280.35,3,2,3,2017,5,346,2,7
6820,0,290.91,7,13,15,2013,9,4312,2,7
6821,0,270.41,7,5,12,2014,1,463,1,8
6822,0,258.14,3,10,13,2016,1,4222,9,17
6823,0,262.65,3,9,20,2016,1,5122,2,7
6824,0,261.02,5,11,18,2013,1,4813,3,5
6825,0,263.08,1,21,7,2013,1,1894,2,7
6826,0,283.63,1,14,12,2015,10,4941,3,3
6827,0,257.75,6,9,17,2016,12,1833,2,10
6828,0,289.91,3,10,9,2015,9,4582,2,11
6829,0,279.3,3,3,26,2017,4,344,2,10
6830,0,283.55,1,4,6,2017,3,865,2,11
6831,0,292.08,1,22,13,2016,6,2098,2,10
6832,0,267.87,5,9,21,2012,12,5000,2,7
6833,0,250.61,7,0,8,2013,12,1122,3,3
6834,0,279.51,2,12,24,2015,11,5015,2,10
6835,0,297.31,5,19,29,2016,7,3526,4,15
6836,0,285.62,2,8,13,2016,9,5628,2,10
6837,0,270.55,1,7,13,2017,2,6643,2,11
6838,0,297.14,1,22,1,2016,8,1898,2,10
6839,0,292.03,2,4,8,2015,9,809,2,10
6840,0,284.04,1,21,5,2015,10,2195,8,24
6841,0,291.89,7,5,23,2013,6,635,3,3
6842,0,281.09,3,2,10,2012,10,261,2,11
6843,0,288.9,3,12,21,2014,5,5004,2,10
6844,0,275.96,7,5,10,2016,4,654,2,10
6845,0,281.54,3,10,19,2016,10,4187,3,5
6846,0,286.35,3,22,3,2017,5,2118,4,4
6847,0,284.223,2,2,18,2016,10,310,2,11
6848,0,294.121,7,7,17,2016,7,1071,5,6
6849,0,290.49,6,19,20,2016,8,3180,6,9
6850,0,267.31,5,8,4,2015,12,5784,3,5
6851,0,270.42,7,10,24,2016,1,3093,2,7
6852,0,273.42,3,12,28,2016,12,4879,3,5
6853,0,273.69,3,1,8,2017,3,388,5,6
6854,0,268.15,3,2,13,2013,11,259,2,7
6855,0,285.18,3,21,11,2016,5,2499,3,5
6856,0,299.14,4,15,26,2013,9,6145,8,13
6857,0,289.45,5,10,1,2016,7,4412,2,10
6858,0,285.14,4,8,20,2015,8,5820,3,3
6859,0,290.57,1,23,29,2015,6,1105,2,11
6860,0,299.54,1,16,29,2015,6,6495,3,5
6861,0,285.94,3,23,20,2016,4,2910,1,1
6862,0,260.21,7,0,9,2014,2,941,3,3
6863,0,270.26,1,23,13,2014,1,831,3,5
6864,0,274.08,1,7,23,2017,1,5909,3,3
6865,0,285.93,4,9,5,2016,5,5244,3,3
6866,0,290.68,3,16,1,2016,6,6572,5,6
6867,0,270.74,2,6,8,2013,1,5674,6,14
6868,0,265.65,3,14,13,2016,1,5167,2,10
6869,0,296.61,5,12,7,2015,8,4890,5,6
6870,0,285.64,4,1,2,2013,5,341,1,1
6871,0,277.15,7,13,9,2014,3,4542,3,5
6872,0,294.13,1,9,17,2013,6,5108,2,2
6873,0,272.01,1,3,10,2012,12,339,3,5
6874,0,290.12,3,5,31,2013,7,2956,5,6
6875,0,286.93,5,11,30,2016,9,4607,3,3
6876,0,257.11,2,0,25,2014,2,471,2,11
6877,0,283.49,7,11,1,2015,11,3790,2,10
6878,0,281.92,4,16,15,2014,5,6539,5,6
6879,0,298.02,6,11,5,2014,7,3871,2,10
6880,0,285.94,2,6,8,2016,3,5774,9,17
6881,0,268.4,6,13,31,2016,12,4193,2,2
6882,0,290.56,3,19,17,2017,5,3136,1,1
6883,0,251.43,2,18,31,2013,12,3797,2,11
6884,0,284.15,5,11,7,2017,4,5263,5,6
6885,0,291.52,7,1,28,2015,6,816,2,11
6886,0,263.47,3,2,13,2013,2,264,3,5
6887,0,286.22,3,12,16,2016,11,4549,2,7
6888,0,286.81,1,9,24,2017,4,5111,2,2
6889,0,275.48,6,23,4,2017,3,2188,2,10
6890,0,292.58,4,3,11,2016,8,478,3,3
6891,0,299.71,7,12,26,2015,7,3582,3,5
6892,0,302.21,5,19,30,2014,5,3797,3,5
6893,0,282.22,1,10,7,2014,4,4485,2,10
6894,0,279.82,2,3,4,2012,12,347,3,3
6895,0,288.86,5,7,6,2016,5,6568,3,5
6896,0,298.86,5,18,21,2015,8,4632,2,7
6897,0,254.19,4,2,21,2013,2,244,2,10
6898,0,257.16,1,1,4,2013,2,285,2,10
6899,0,274.08,1,7,23,2017,1,5909,3,3
6900,0,289.69,7,1,29,2016,5,1065,3,5
6901,0,272.07,1,9,28,2013,1,4410,3,5
6902,0,286.06,6,7,24,2013,8,2737,3,3
6903,0,296.57,7,16,13,2015,9,3919,2,10
6904,0,292.12,6,13,10,2014,5,4917,1,1
6905,0,297.61,5,19,14,2013,6,3629,5,6
6906,0,260.08,5,23,13,2017,1,1568,4,15
6907,0,276.58,4,7,27,2014,3,6218,5,6
6908,0,269.49,4,23,20,2012,12,1244,3,5
6909,0,254.68,6,7,16,2016,1,1870,4,4
6910,0,290.06,2,4,21,2013,5,785,3,5
6911,0,261.67,5,9,13,2013,12,4917,9,17
6912,0,275.93,3,4,9,2016,3,881,2,11
6913,0,260.42,3,20,8,2017,2,2706,3,5
6914,0,279.86,4,12,8,2012,11,5246,8,27
6915,0,263.91,1,3,7,2013,1,278,6,14
6916,0,285.47,6,9,5,2013,10,4250,4,4
6917,0,260.53,1,1,9,2013,12,291,2,7
6918,0,287.52,6,4,15,2013,6,415,3,5
6919,0,295.11,7,9,31,2016,7,1316,3,5
6920,0,263.63,6,20,29,2012,12,2647,5,6
6921,0,257.95,4,10,5,2013,12,4179,3,3
6922,0,287.64,7,6,7,2016,8,1038,4,15
6923,0,275.15,5,22,26,2016,2,3075,5,6
6924,0,290.9,1,22,2,2014,6,1761,2,10
6925,0,271.12,5,13,15,2013,2,5463,5,6
6926,0,297.84,7,10,25,2013,8,4028,2,11
6927,0,290.273,5,18,28,2016,10,4982,3,5
6928,0,291.7,5,3,26,2013,7,391,3,3
6929,0,296.0,3,18,14,2013,8,4863,1,8
6930,0,272.65,3,19,6,2016,1,2815,2,10
6931,0,261.77,7,6,12,2017,3,777,4,4
6932,0,293.0,7,0,1,2014,6,1180,6,14
6933,0,273.88,7,15,25,2016,12,2540,1,1
6934,0,280.14,2,14,11,2017,4,5136,2,11
6935,0,249.44,2,17,31,2013,12,4435,3,3
6936,0,289.31,4,3,1,2013,8,421,2,7
6937,0,290.3,3,0,6,2014,8,655,2,2
6938,0,292.31,5,3,31,2015,7,410,3,5
6939,0,274.48,3,23,28,2015,10,935,1,16
6940,0,263.43,5,0,13,2013,12,627,2,10
6941,0,289.57,5,1,6,2014,6,479,5,6
6942,0,289.18,7,20,15,2016,5,3078,3,5
6943,0,276.15,3,3,21,2012,11,412,6,14
6944,0,257.49,5,1,14,2014,2,393,2,7
6945,0,263.9,3,3,27,2013,2,296,2,7
6946,0,268.49,7,1,17,2013,3,1049,5,6
6947,0,281.55,7,7,13,2016,3,1091,4,15
6948,0,288.22,5,4,6,2014,6,811,3,5
6949,0,295.18,1,2,6,2015,7,319,4,4
6950,0,264.81,4,4,13,2014,2,783,3,5
6951,0,276.94,7,10,13,2015,12,3331,2,11
6952,0,256.7,1,3,23,2013,12,351,2,10
6953,0,299.01,2,14,25,2013,6,5697,2,7
6954,0,274.78,3,18,23,2016,11,3575,9,17
6955,0,295.52,7,3,16,2015,8,476,2,11
6956,0,277.572,5,21,7,2016,10,2608,4,4
6957,0,270.73,2,12,17,2013,12,4703,2,10
6958,0,293.121,7,3,17,2016,7,334,2,2
6959,0,289.5,6,3,27,2016,8,410,3,5
6960,0,301.13,4,18,30,2015,7,4932,3,5
6961,0,268.52,1,11,18,2013,2,4277,5,6
6962,0,293.76,3,20,1,2015,7,3144,6,14
6963,0,265.41,3,7,3,2013,4,6596,2,7
6964,0,294.55,1,10,20,2016,6,4326,1,1
6965,0,275.69,4,20,18,2013,4,1809,2,7
6966,0,293.2,6,4,18,2015,7,490,2,7
6967,0,294.86,4,11,17,2015,9,4647,8,13
6968,0,289.96,2,21,3,2016,5,2363,4,4
6969,0,273.35,4,23,14,2013,2,1613,3,5
6970,0,269.09,7,6,26,2017,2,1302,1,1
6971,0,296.15,6,19,17,2013,8,3332,3,5
6972,0,286.95,6,6,15,2017,4,1167,5,6
6973,0,296.36,2,18,28,2016,6,4152,5,6
6974,0,264.08,7,4,11,2016,12,318,4,4
6975,0,267.15,1,13,26,2016,12,3730,3,3
6976,0,281.42,5,9,24,2013,5,4971,7,12
6977,0,286.25,5,3,2,2016,9,374,2,10
6978,0,264.37,5,20,22,2016,1,2890,1,1
6979,0,299.71,3,12,12,2015,8,5382,1,8
6980,0,270.69,3,17,29,2014,1,6196,4,4
6981,0,289.29,2,14,1,2016,11,4743,1,1
6982,0,295.02,2,15,11,2013,6,5969,6,14
6983,0,280.86,6,11,31,2015,10,5488,2,11
6984,0,288.89,1,6,15,2017,5,5723,3,5
6985,0,272.77,5,12,7,2014,3,5248,2,10
6986,0,282.16,2,8,10,2016,5,5878,3,5
6987,0,286.34,2,9,20,2014,5,5181,3,5
6988,0,273.88,4,23,24,2016,11,1175,2,10
6989,0,258.93,1,8,4,2016,1,5670,3,5
6990,0,257.68,1,23,3,2014,2,898,3,5
6991,0,274.53,6,20,9,2013,3,2579,2,7
6992,0,275.36,4,22,25,2013,4,2331,5,6
6993,0,305.69,6,17,25,2016,6,4215,2,11
6994,0,268.9,7,6,1,2017,1,821,2,7
6995,0,273.57,5,0,21,2014,3,694,3,5
6996,0,306.34,5,14,19,2013,7,5799,4,15
6997,0,267.5,7,3,17,2013,3,402,2,11
6998,0,293.82,7,14,19,2013,5,4324,6,14
6999,0,285.19,6,9,12,2015,9,2119,7,12
7000,0,274.08,7,0,25,2016,12,900,1,1
7001,0,286.59,5,12,14,2017,4,5598,2,7
7002,0,281.35,2,1,4,2017,4,368,5,6
7003,0,288.29,5,6,21,2015,8,5433,4,4
7004,0,293.37,3,16,23,2015,9,6251,5,6
7005,0,291.58,7,10,30,2015,8,4290,3,3
7006,0,290.6,3,6,22,2015,7,5728,1,1
7007,0,290.69,1,20,28,2015,9,2581,2,7
7008,0,300.59,1,18,30,2016,5,3770,4,4
7009,0,297.14,5,22,20,2014,6,2898,8,13
7010,0,272.93,7,23,9,2012,12,641,3,5
7011,0,295.59,1,22,22,2016,8,1832,1,1
7012,0,283.699,6,9,29,2016,10,3823,3,5
7013,0,272.78,4,7,23,2017,2,7027,3,5
7014,0,294.81,2,3,12,2016,7,312,7,12
7015,0,295.69,4,23,29,2013,8,1459,3,5
7016,0,289.68,2,6,21,2013,5,6036,2,10
7017,0,293.81,5,4,12,2016,8,1056,5,6
7018,0,289.12,2,3,13,2016,9,331,3,5
7019,0,297.73,1,12,11,2016,7,4273,3,5
7020,0,283.01,5,21,30,2015,10,3120,3,5
7021,0,275.08,4,8,22,2015,10,5808,5,6
7022,0,277.51,3,15,24,2013,4,6073,5,6
7023,0,270.71,4,20,7,2013,11,3026,3,5
7024,0,296.63,6,21,19,2014,7,2960,2,2
7025,0,274.49,7,10,12,2014,1,3069,1,1
7026,0,277.35200000000003,4,8,20,2016,10,5223,5,6
7027,0,270.15,4,21,29,2016,12,3040,2,11
7028,0,268.53,1,3,28,2013,1,334,2,11
7029,0,258.09,4,2,12,2017,1,279,3,3
7030,0,276.52,2,13,18,2014,2,4775,5,6
7031,0,278.89,4,6,12,2015,11,5719,7,12
7032,0,295.908,2,15,11,2016,10,4802,1,1
7033,0,294.39,7,1,26,2016,6,1277,3,5
7034,0,295.62,4,16,20,2015,8,6519,5,6
7035,0,294.3,7,9,16,2013,6,2724,3,5
7036,0,272.72,2,6,15,2015,12,6054,3,5
7037,0,297.61,5,4,19,2013,7,818,5,6
7038,0,277.93,2,3,9,2013,4,305,4,15
7039,0,287.153,1,19,31,2016,10,2282,5,6
7040,0,286.95,3,22,17,2017,5,2194,1,8
7041,0,256.01,7,19,9,2014,2,2674,1,16
7042,0,285.57,7,7,24,2016,4,1734,2,10
7043,0,274.59,7,8,22,2017,1,2274,6,18
7044,0,293.65,7,12,21,2016,8,3997,2,10
7045,0,292.38,2,20,16,2016,8,2445,2,7
7046,0,273.65,2,14,15,2015,12,5406,2,10
7047,0,292.08,1,12,15,2017,5,4768,1,1
7048,0,288.07,3,9,8,2013,5,5487,6,14
7049,0,260.64,5,23,13,2013,12,1664,3,5
7050,0,283.8,2,1,7,2013,5,336,2,10
7051,0,273.68,3,2,9,2015,12,262,3,5
7052,0,264.52,4,20,9,2014,1,2728,3,5
7053,0,279.46,1,23,6,2017,3,977,7,12
7054,0,258.29,4,7,27,2012,12,4795,1,1
7055,0,293.34,6,10,15,2013,6,4067,3,3
7056,0,292.83,3,4,24,2016,8,926,3,5
7057,0,274.69,1,23,15,2013,4,1007,2,10
7058,0,264.72,1,5,13,2017,3,2552,2,10
7059,0,284.6,2,15,4,2012,12,5657,7,12
7060,0,292.56,2,12,25,2015,8,5389,2,11
7061,0,275.68,3,13,24,2013,4,5086,2,10
7062,0,261.06,1,18,24,2014,2,4135,3,5
7063,0,277.86,6,9,10,2012,11,3529,4,4
7064,0,285.21,4,4,21,2016,4,856,2,7
7065,0,297.55,2,9,2,2016,8,4554,2,10
7066,0,264.38,6,12,23,2013,11,5311,1,16
7067,0,284.0,5,6,23,2015,10,5525,1,1
7068,0,288.97,5,3,17,2013,5,365,4,4
7069,0,263.68,2,21,19,2013,3,2730,1,16
7070,0,278.65,2,17,6,2012,11,5453,4,4
7071,0,286.21,7,12,13,2016,11,3652,2,7
7072,0,280.99,4,10,15,2014,5,4916,3,5
7073,0,281.4,1,12,20,2017,3,4645,3,3
7074,0,299.48,3,12,26,2013,6,5347,2,11
7075,0,285.72,1,11,7,2013,10,4476,1,1
7076,0,286.68,7,22,7,2017,5,1624,2,11
7077,0,297.7,2,10,16,2016,8,4454,8,13
7078,0,274.08,5,19,23,2016,12,2842,9,17
7079,0,269.02,7,10,1,2017,1,3592,2,10
7080,0,260.46,5,19,25,2013,1,3633,2,7
7081,0,293.04,2,22,21,2015,7,2309,3,5
7082,0,260.94,4,0,21,2013,3,595,3,5
7083,0,275.515,2,15,24,2017,1,5563,2,10
7084,0,256.22,4,21,15,2016,12,2693,9,17
7085,0,262.43,3,6,27,2016,1,5876,6,9
7086,0,273.95,7,11,27,2016,11,3215,1,1
7087,0,283.7,1,3,7,2016,11,285,6,14
7088,0,269.41,7,15,25,2012,11,4729,1,8
7089,0,294.67,6,10,2,2016,7,3429,1,16
7090,0,280.08,4,1,12,2015,11,293,8,13
7091,0,288.69,7,5,28,2016,8,588,3,5
7092,0,285.16,4,4,2,2015,7,801,5,6
7093,0,273.82,3,10,30,2013,1,4389,6,14
7094,0,290.88,6,12,15,2017,4,4958,5,6
7095,0,279.63,4,17,20,2014,3,6103,3,3
7096,0,247.15,1,9,27,2014,1,3570,2,10
7097,0,264.66,6,4,21,2013,12,389,8,27
7098,0,285.93,1,15,27,2017,3,5688,2,10
7099,0,274.35,1,11,14,2015,12,4086,2,10
7100,0,289.79,5,4,9,2016,9,851,3,5
7101,0,275.8,5,11,29,2013,3,5138,3,5
7102,0,293.41,4,4,16,2015,7,900,2,7
7103,0,300.84,7,17,19,2015,7,4318,2,7
7104,0,274.18,3,5,6,2016,4,2750,5,6
7105,0,269.1,3,13,25,2013,12,2546,1,1
7106,0,287.45,2,23,1,2014,7,1194,3,5
7107,0,284.454,6,1,29,2016,10,793,2,11
7108,0,294.43,7,11,28,2016,8,4238,2,7
7109,0,276.35,2,10,11,2014,3,4278,3,5
7110,0,274.09,4,15,27,2017,4,6015,4,4
7111,0,285.18,6,0,8,2013,6,1320,3,5
7112,0,270.65,3,7,18,2017,1,5779,2,10
7113,0,262.6,5,19,18,2015,12,3610,2,10
7114,0,274.09,2,22,15,2014,4,2017,2,10
7115,0,271.13,6,4,13,2013,4,366,5,6
7116,0,276.793,6,19,18,2014,1,3001,6,14
7117,0,298.73,4,14,9,2015,7,5391,5,6
7118,0,261.27,2,17,11,2014,2,6212,1,1
7119,0,293.18,7,1,23,2013,6,804,3,3
7120,0,295.74,1,19,20,2016,6,3406,2,7
7121,0,275.289,2,2,25,2016,10,232,2,10
7122,0,303.6,5,11,19,2013,7,5407,2,2
7123,0,275.95,1,5,27,2017,3,2711,5,6
7124,0,297.5,7,12,5,2016,6,4798,3,5
7125,0,291.79,7,6,10,2016,7,1481,5,6
7126,0,294.35,1,13,5,2013,8,5108,3,5
7127,0,290.2,3,2,24,2013,7,314,1,1
7128,0,245.7,6,7,2,2013,2,1909,2,10
7129,0,273.75,7,9,4,2016,12,2334,1,8
7130,0,289.64,1,9,6,2016,6,4879,3,5
7131,0,284.49,6,5,8,2013,6,793,2,10
7132,0,275.82,2,20,29,2016,11,2267,1,8
7133,0,288.16,2,18,23,2012,10,4649,3,5
7134,0,274.12,4,7,16,2014,1,5668,7,12
7135,0,279.43,5,15,29,2013,3,5908,5,6
7136,0,269.93,7,7,10,2013,2,901,2,7
7137,0,282.79,1,7,5,2014,5,6796,2,10
7138,0,263.15,1,20,8,2016,2,2496,4,4
7139,0,285.95,1,3,5,2013,8,370,6,14
7140,0,274.08,2,6,1,2015,12,5418,2,7
7141,0,261.0,4,10,21,2013,3,4433,3,5
7142,0,273.51,7,4,25,2016,12,113,1,1
7143,0,279.903,3,12,26,2016,10,4372,3,5
7144,0,259.97,5,16,25,2013,1,6456,2,10
7145,0,294.43,7,11,28,2016,8,4238,3,5
7146,0,284.08,2,2,9,2017,5,233,2,2
7147,0,283.49,5,15,10,2013,5,6284,1,8
7148,0,273.01,4,20,3,2016,3,3283,3,5
7149,0,297.14,7,17,30,2013,6,4162,4,20
7150,0,264.41,6,9,25,2017,2,3861,2,11
7151,0,271.28,7,5,27,2016,11,469,3,5
7152,0,289.6,3,23,9,2015,9,1047,2,10
7153,0,294.35,4,22,6,2015,8,2296,3,3
7154,0,284.454,6,2,29,2016,10,580,2,10
7155,0,289.3,3,15,5,2013,6,6055,3,5
7156,0,297.62,4,22,27,2013,6,2449,2,11
7157,0,270.15,4,18,21,2013,11,4670,3,5
7158,0,294.72,1,0,20,2013,5,624,3,5
7159,0,277.0,4,20,8,2012,11,3229,3,3
7160,0,260.34,6,1,10,2016,12,721,2,10
7161,0,273.96,4,4,16,2014,1,772,5,6
7162,0,272.62,3,12,3,2013,4,5322,2,10
7163,0,286.61,1,10,5,2014,5,4556,2,7
7164,0,277.28,4,19,28,2013,3,3513,7,12
7165,0,302.58,7,14,26,2015,7,3607,5,6
7166,0,249.39,1,3,10,2014,2,323,3,5
7167,0,274.06,3,15,13,2013,2,5875,1,1
7168,0,289.79,6,23,28,2016,5,2134,3,5
7169,0,285.57,7,7,24,2016,4,1734,8,22
7170,0,255.37,3,3,5,2014,2,334,3,5
7171,0,262.26,5,21,4,2013,1,2463,3,5
7172,0,290.73,5,2,1,2014,8,380,3,5
7173,0,290.97,4,2,26,2016,5,301,1,1
7174,0,288.22,6,21,27,2013,7,2926,3,5
7175,0,297.9,7,14,14,2013,7,4276,3,5
7176,0,300.09,3,14,22,2015,7,5367,3,5
7177,0,299.04,6,9,31,2014,5,4155,2,10
7178,0,279.19,6,16,29,2014,3,4815,2,10
7179,0,304.13,1,17,8,2013,7,5849,2,11
7180,0,255.75,6,17,17,2016,12,3692,5,6
7181,0,275.64,7,17,12,2014,1,3662,3,3
7182,0,298.48,2,22,16,2013,7,2025,2,7
7183,0,287.88,3,21,17,2017,5,2348,2,10
7184,0,282.29,2,22,27,2016,9,1866,5,6
7185,0,277.685,6,8,8,2016,10,3397,2,11
7186,0,274.08,4,6,10,2016,3,5764,1,16
7187,0,292.29,7,23,17,2016,4,1036,3,5
7188,0,294.94,3,14,7,2016,9,4820,2,2
7189,0,271.45,6,4,11,2014,1,365,5,6
7190,0,282.34,1,13,8,2012,10,4602,3,5
7191,0,273.17,4,22,17,2014,4,2464,2,7
7192,0,276.42,3,13,26,2017,4,4912,3,5
7193,0,264.67,6,6,21,2013,12,1197,2,10
7194,0,268.91,5,2,8,2013,2,324,2,7
7195,0,270.34,1,4,13,2017,2,869,2,7
7196,0,288.76,1,11,16,2016,5,4564,6,14
7197,0,284.06,3,2,14,2016,9,252,3,5
7198,0,285.65,7,15,18,2012,11,4083,3,5
7199,0,295.53,7,15,11,2013,8,4591,3,5
7200,0,274.82,4,2,19,2015,11,271,2,7
7201,0,272.09,6,6,19,2016,11,1442,1,1
7202,0,259.6,2,2,14,2017,3,244,3,5
7203,0,274.18,5,23,11,2013,1,1629,3,3
7204,0,297.888,2,23,19,2016,7,1181,2,10
7205,0,289.01,7,2,28,2016,8,656,3,5
7206,0,296.15,5,23,11,2014,7,2141,2,7
7207,0,277.28,6,14,19,2013,1,4973,5,6
7208,0,266.93,1,20,19,2016,12,2452,3,5
7209,0,258.29,3,21,11,2017,1,2294,3,5
7210,0,257.66,1,19,21,2013,1,2545,5,6
7211,0,268.34,6,15,29,2012,12,4325,3,3
7212,0,293.48,5,20,12,2016,8,2620,2,2
7213,0,266.98,3,20,30,2015,12,2564,2,2
7214,0,289.51,6,7,27,2016,8,1720,6,14
7215,0,276.37,7,20,27,2016,3,2275,3,5
7216,0,275.96,2,8,11,2014,3,5297,3,5
7217,0,266.46,6,21,2,2013,3,3342,3,5
7218,0,280.72,4,7,5,2016,5,7130,3,5
7219,0,253.39,2,20,28,2014,1,2526,3,5
7220,0,276.35,3,23,20,2013,11,1010,1,1
7221,0,276.87,6,10,19,2013,10,4269,2,7
7222,0,298.13,2,18,13,2013,8,4921,9,17
7223,0,293.53,2,21,20,2014,5,2822,2,7
